Poster,Title,Year,Duration (min),Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review
"https://m.media-amazon.com/images/M/MV5BNDIwYjVjMDMtOGYxMy00ZTRiLWE0YzktMjIwYmNhOGE4NGQ4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX140_CR0,0,140,209_AL_.jpg",Renfield,2016.0,93.0,Comedy,6.4,53.0,Chris McKay,Awkwafina,"96,281","Renfield, Dracula's tortured henchman, is forced to capture prey for his master and do his every bidding. But now, after centuries of servitude, Renfield is ready to see if there is a life outside his boss's shadow.",453,A bloody good time,"This film had every good thing going for it to be a surprisingly entertaining and fun popcorn flick. The comedy was spot on, the gore effects were nice and extreme, and all the casting and performances were excellent, especially Cage, who was perfect for the role. I wasn't sure about casting Awkwafina, but her chemistry and character were a great compliment to Nicholas Hoult's character. But the best part of this film, was the nice twist on the over-done Dracula/vampire genre. It was a refreshing and unique twist on a story we've seen done so many times before. My only complaint is that I wanted to see more of Cage in this film. Not sure if it's doable, but this could be a fun new film franchise if they can come up with more films using the same characters - and hopefully see more of Cage at his best."
"https://m.media-amazon.com/images/M/MV5BNDIwYjVjMDMtOGYxMy00ZTRiLWE0YzktMjIwYmNhOGE4NGQ4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX140_CR0,0,140,209_AL_.jpg",Renfield,2016.0,93.0,Comedy,6.4,53.0,Chris McKay,Ben Schwartz,"96,281","Renfield, Dracula's tortured henchman, is forced to capture prey for his master and do his every bidding. But now, after centuries of servitude, Renfield is ready to see if there is a life outside his boss's shadow.",453,A bloody good time,"This film had every good thing going for it to be a surprisingly entertaining and fun popcorn flick. The comedy was spot on, the gore effects were nice and extreme, and all the casting and performances were excellent, especially Cage, who was perfect for the role. I wasn't sure about casting Awkwafina, but her chemistry and character were a great compliment to Nicholas Hoult's character. But the best part of this film, was the nice twist on the over-done Dracula/vampire genre. It was a refreshing and unique twist on a story we've seen done so many times before. My only complaint is that I wanted to see more of Cage in this film. Not sure if it's doable, but this could be a fun new film franchise if they can come up with more films using the same characters - and hopefully see more of Cage at his best."
"https://m.media-amazon.com/images/M/MV5BNDIwYjVjMDMtOGYxMy00ZTRiLWE0YzktMjIwYmNhOGE4NGQ4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX140_CR0,0,140,209_AL_.jpg",Renfield,2016.0,93.0,Fantasy,6.4,53.0,Chris McKay,Nicholas Hoult,"96,281","Renfield, Dracula's tortured henchman, is forced to capture prey for his master and do his every bidding. But now, after centuries of servitude, Renfield is ready to see if there is a life outside his boss's shadow.",453,A bloody good time,"This film had every good thing going for it to be a surprisingly entertaining and fun popcorn flick. The comedy was spot on, the gore effects were nice and extreme, and all the casting and performances were excellent, especially Cage, who was perfect for the role. I wasn't sure about casting Awkwafina, but her chemistry and character were a great compliment to Nicholas Hoult's character. But the best part of this film, was the nice twist on the over-done Dracula/vampire genre. It was a refreshing and unique twist on a story we've seen done so many times before. My only complaint is that I wanted to see more of Cage in this film. Not sure if it's doable, but this could be a fun new film franchise if they can come up with more films using the same characters - and hopefully see more of Cage at his best."
"https://m.media-amazon.com/images/M/MV5BNDIwYjVjMDMtOGYxMy00ZTRiLWE0YzktMjIwYmNhOGE4NGQ4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX140_CR0,0,140,209_AL_.jpg",Renfield,2016.0,93.0,Fantasy,6.4,53.0,Chris McKay,Awkwafina,"96,281","Renfield, Dracula's tortured henchman, is forced to capture prey for his master and do his every bidding. But now, after centuries of servitude, Renfield is ready to see if there is a life outside his boss's shadow.",453,A bloody good time,"This film had every good thing going for it to be a surprisingly entertaining and fun popcorn flick. The comedy was spot on, the gore effects were nice and extreme, and all the casting and performances were excellent, especially Cage, who was perfect for the role. I wasn't sure about casting Awkwafina, but her chemistry and character were a great compliment to Nicholas Hoult's character. But the best part of this film, was the nice twist on the over-done Dracula/vampire genre. It was a refreshing and unique twist on a story we've seen done so many times before. My only complaint is that I wanted to see more of Cage in this film. Not sure if it's doable, but this could be a fun new film franchise if they can come up with more films using the same characters - and hopefully see more of Cage at his best."
"https://m.media-amazon.com/images/M/MV5BNDIwYjVjMDMtOGYxMy00ZTRiLWE0YzktMjIwYmNhOGE4NGQ4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UX140_CR0,0,140,209_AL_.jpg",Renfield,2016.0,93.0,Fantasy,6.4,53.0,Chris McKay,Ben Schwartz,"96,281","Renfield, Dracula's tortured henchman, is forced to capture prey for his master and do his every bidding. But now, after centuries of servitude, Renfield is ready to see if there is a life outside his boss's shadow.",453,A bloody good time,"This film had every good thing going for it to be a surprisingly entertaining and fun popcorn flick. The comedy was spot on, the gore effects were nice and extreme, and all the casting and performances were excellent, especially Cage, who was perfect for the role. I wasn't sure about casting Awkwafina, but her chemistry and character were a great compliment to Nicholas Hoult's character. But the best part of this film, was the nice twist on the over-done Dracula/vampire genre. It was a refreshing and unique twist on a story we've seen done so many times before. My only complaint is that I wanted to see more of Cage in this film. Not sure if it's doable, but this could be a fun new film franchise if they can come up with more films using the same characters - and hopefully see more of Cage at his best."
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Action,6.9,52.0,Simon West,John Cusack,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Action,6.9,52.0,Simon West,John Malkovich,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Action,6.9,52.0,Simon West,Colm Meaney,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Crime,6.9,52.0,Simon West,John Cusack,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Crime,6.9,52.0,Simon West,John Malkovich,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Crime,6.9,52.0,Simon West,Colm Meaney,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Thriller,6.9,52.0,Simon West,John Cusack,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Thriller,6.9,52.0,Simon West,John Malkovich,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Con Air,2023.0,115.0,Thriller,6.9,52.0,Simon West,Colm Meaney,"319,722",Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.,404,Now that's what I'm talking about!,"As much cliché there is on this typical action flick, this was a terrific and fun one to watch! Come on! I mean a 6.3?! People, this was a great movie that kept you on the edge of your seat with some of the greatest actors of our time: Nic Cage, John Malkovich, and John Cusack. The movie though went to Steve Buscemi! He is just becoming one of my favorite actors, but I'll explain later. Con Air is about these prisoners who have taken over an air plane meant to transfer some prisoners to other states and some are actually free. There is one person, Cameron Poe, who wants to stop this maniac, Cyrus 'The Virus' Grissom played by John M. from destroying these men's lives.John Cusack plays Vince Larkin, a Marshall who believes that Poe is on his side and wants to get this plane down as safely as he can, he does a terrific job, even though his looks aren't what I would've pictured for the part. John M. did a great job on scarring the heck out of me and was a terrific psychotic villain and Nic is so great as an action hero while he ""saves the *beep* day"", he also has this southern accent that is kind of funny but charming. Now, onto Steve who plays Garland 'The Marietta Mangler' Greene, this incredibly intelligent but insane serial killer who gives you a Hannibal the Cannibal vibe. His dialog is incredible and grabs you ""What if I told you insane was working fifty hours a week in some office for fifty years at the end of which they tell you to *beep* off; ending up in some retirement village hoping to die before suffering the indignity of trying to make it to the toilet on time? Wouldn't you consider that to be insane?"" He's funny in a way that wasn't meant to be funny and he just steals the show. Especially how he was singing ""He's got the whole world in his hands"" at the end when the plane was going crazy. :D These are remarkable actors, and yes, while the story is predictable and the stunts are over the top, nevertheless, I think anyone can enjoy this film an just have fun. It's a great action flick that deserves a look and a better rating! Come on, let go and have fun. Grab the popcorn, because you're going on a ride! 9/10"
"https://m.media-amazon.com/images/M/MV5BMzIyNDE5ODI1OV5BMl5BanBnXkFtZTcwNTIyNDE0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Ghost Rider,2023.0,110.0,Action,5.3,35.0,Mark Steven Johnson,Eva Mendes,"252,579","When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",602,Better Than Critics Think,"Okay, this movie has taken a lot of heat (ohhhh) but in fact, it's good at what it is. You can't criticize a Snickers Bar for not being Creme Brulee. This is not High Art. It's a movie based on a comic book, and it does a great job of bringing that comic book to life, and of keeping the comic book nature of the story intact. This isn't a bad thing-- it is what it is. It's not a chick flick, it's not clever and witty, it's not deep and mysterious. It's a comic book brought to life on the big screen with nice fx and a decent score and appropriate acting. It's fun. It's a hoot. The bad guys are bad, the good guys are good-- and the end isn't a cop out which is nice. If you are not the audience for which this movie is intended, you will not like this film. If you are, you won't be disappointed. Is it as strong a movie as Spiderman? No. But the story isn't as strong either. It is, however, a good yarn, something my kids liked-- something I liked, and I'm not even a comic book guy."
"https://m.media-amazon.com/images/M/MV5BMzIyNDE5ODI1OV5BMl5BanBnXkFtZTcwNTIyNDE0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Ghost Rider,2023.0,110.0,Action,5.3,35.0,Mark Steven Johnson,Sam Elliott,"252,579","When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",602,Better Than Critics Think,"Okay, this movie has taken a lot of heat (ohhhh) but in fact, it's good at what it is. You can't criticize a Snickers Bar for not being Creme Brulee. This is not High Art. It's a movie based on a comic book, and it does a great job of bringing that comic book to life, and of keeping the comic book nature of the story intact. This isn't a bad thing-- it is what it is. It's not a chick flick, it's not clever and witty, it's not deep and mysterious. It's a comic book brought to life on the big screen with nice fx and a decent score and appropriate acting. It's fun. It's a hoot. The bad guys are bad, the good guys are good-- and the end isn't a cop out which is nice. If you are not the audience for which this movie is intended, you will not like this film. If you are, you won't be disappointed. Is it as strong a movie as Spiderman? No. But the story isn't as strong either. It is, however, a good yarn, something my kids liked-- something I liked, and I'm not even a comic book guy."
"https://m.media-amazon.com/images/M/MV5BMzIyNDE5ODI1OV5BMl5BanBnXkFtZTcwNTIyNDE0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Ghost Rider,2023.0,110.0,Action,5.3,35.0,Mark Steven Johnson,Matt Long,"252,579","When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",602,Better Than Critics Think,"Okay, this movie has taken a lot of heat (ohhhh) but in fact, it's good at what it is. You can't criticize a Snickers Bar for not being Creme Brulee. This is not High Art. It's a movie based on a comic book, and it does a great job of bringing that comic book to life, and of keeping the comic book nature of the story intact. This isn't a bad thing-- it is what it is. It's not a chick flick, it's not clever and witty, it's not deep and mysterious. It's a comic book brought to life on the big screen with nice fx and a decent score and appropriate acting. It's fun. It's a hoot. The bad guys are bad, the good guys are good-- and the end isn't a cop out which is nice. If you are not the audience for which this movie is intended, you will not like this film. If you are, you won't be disappointed. Is it as strong a movie as Spiderman? No. But the story isn't as strong either. It is, however, a good yarn, something my kids liked-- something I liked, and I'm not even a comic book guy."
"https://m.media-amazon.com/images/M/MV5BMzIyNDE5ODI1OV5BMl5BanBnXkFtZTcwNTIyNDE0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Ghost Rider,2023.0,110.0,Fantasy,5.3,35.0,Mark Steven Johnson,Eva Mendes,"252,579","When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",602,Better Than Critics Think,"Okay, this movie has taken a lot of heat (ohhhh) but in fact, it's good at what it is. You can't criticize a Snickers Bar for not being Creme Brulee. This is not High Art. It's a movie based on a comic book, and it does a great job of bringing that comic book to life, and of keeping the comic book nature of the story intact. This isn't a bad thing-- it is what it is. It's not a chick flick, it's not clever and witty, it's not deep and mysterious. It's a comic book brought to life on the big screen with nice fx and a decent score and appropriate acting. It's fun. It's a hoot. The bad guys are bad, the good guys are good-- and the end isn't a cop out which is nice. If you are not the audience for which this movie is intended, you will not like this film. If you are, you won't be disappointed. Is it as strong a movie as Spiderman? No. But the story isn't as strong either. It is, however, a good yarn, something my kids liked-- something I liked, and I'm not even a comic book guy."
